,Etext Number,Keyword,Snippet,Title,Authors,LoCC,Bookshelves,Subjects,rights,Published Year,Normalised Authors,Author Gender,Author Nationality,Author Birth,Author Death,Author Info Source,Author Info Found,Number of books by author
101,173,opium,"strung up. A line of light showed a few feet from where we lay. It widened--became an oblong. A trap was lifted, and within a yard of me, there rose a dimly seen head. Horror I had expected--and death, or worse. Instead, I saw a lovely face, crowned with a disordered mass of curling hair; I saw a white arm upholding the stone slab, a shapely arm clasped about the elbow by a broad gold bangle. The girl climbed into the cellar and placed the lantern on the stone floor. In the dim light she was unreal--a figure from an opium vision, with her clinging silk draperies and garish jewelry, with her feet encased in little red slippers. In short, this was the houri of my vision, materialized. It was difficult to believe that we were in modern, up-to-date England; easy to dream that we were the captives of a caliph, in a dungeon in old Bagdad. ""My prayers are answered,"" said Smith softly. ""She has come to save YOU."" ""S-sh!"" warned the girl, and her wonderful eyes opened widely, fearfully. ""A sound and he will kill us all."" She bent over me; a key jarred in the lock which had",The Insidious Dr. Fu Manchu,"Rohmer, Sax",PR,Crime Fiction; Browsing: Crime/Mystery; Browsing: Literature; Browsing: Fiction,"Criminals -- Fiction ; Detective and mystery stories ; PR ; Fu Manchu, Doctor (Fictitious character) -- Fiction",Public domain in the USA.,1913,Sax Rohmer,male,English,1883.0,1959.0,Wikipedia,True,13
102,173,opium,"over the marshes in his oddly alert way. He turned to me, and his tanned face wore a peculiar expression. ""You don't think it's a trap?"" he jerked. ""We are trusting her blindly."" Strange it may seem, but something within me rose in arms against the innuendo. ""I don't,"" I said shortly. He nodded. We pressed on. Ten minutes' steady tramping brought us within sight of the Thames. Smith and I both had noticed how Fu-Manchu's activities centered always about the London river. Undoubtedly it was his highway, his line of communication, along which he moved his mysterious forces. The opium den off Shadwell Highway, the mansion upstream, at that hour a smoldering shell; now the hulk lying off the marshes. Always he made his headquarters upon the river. It was significant; and even if to-night's expedition should fail, this was a clew for our future guidance. ""Bear to the right,"" directed Smith. ""We must reconnoiter before making our attack."" We took a path that led directly to the river bank. Before us lay the gray expanse of water, and out upon it moved the busy shipping of the great mercantile city. But this life of the river seemed widely removed",The Insidious Dr. Fu Manchu,"Rohmer, Sax",PR,Crime Fiction; Browsing: Crime/Mystery; Browsing: Literature; Browsing: Fiction,"Criminals -- Fiction ; Detective and mystery stories ; PR ; Fu Manchu, Doctor (Fictitious character) -- Fiction",Public domain in the USA.,1913,Sax Rohmer,male,English,1883.0,1959.0,Wikipedia,True,13
103,173,opium,"right,"" directed Smith. ""We must reconnoiter before making our attack."" We took a path that led directly to the river bank. Before us lay the gray expanse of water, and out upon it moved the busy shipping of the great mercantile city. But this life of the river seemed widely removed from us. The lonely spot where we stood had no kinship with human activity. Its dreariness illuminated by the brilliant moon, it looked indeed a fit setting for an act in such a drama as that wherein we played our parts. When I had lain in the East End opium den, when upon such another night as this I had looked out upon a peaceful Norfolk countryside, the same knowledge of aloofness, of utter detachment from the world of living men, had come to me. Silently Smith stared out at the distant moving lights. ""Karamaneh merely means a slave,"" he said irrelevantly. I made no comment. ""There's the hulk,"" he added. The bank upon which we stood dipped in mud slopes to the level of the running tide. Seaward it rose higher, and by a narrow inlet--for we perceived that we were upon a kind of promontory--a rough pier showed.",The Insidious Dr. Fu Manchu,"Rohmer, Sax",PR,Crime Fiction; Browsing: Crime/Mystery; Browsing: Literature; Browsing: Fiction,"Criminals -- Fiction ; Detective and mystery stories ; PR ; Fu Manchu, Doctor (Fictitious character) -- Fiction",Public domain in the USA.,1913,Sax Rohmer,male,English,1883.0,1959.0,Wikipedia,True,13
104,173,opium,"in my memory. In his long, yellow robe, his masklike, intellectual face bent forward amongst the riot of singular objects upon the table, his great, high brow gleaming in the light of the shaded lamp above him, and with the abnormal eyes, filmed and green, raised to us, he seemed a figure from the realms of delirium. But, most amazing circumstance of all, he and his surroundings tallied, almost identically, with the dream-picture which had come to me as I lay chained in the cell! Some of the large jars about the place held anatomy specimens. A faint smell of opium hung in the air, and playing with the tassel of one of the cushions upon which, as upon a divan, Fu-Manchu was seated, leaped and chattered a little marmoset. That was an electric moment. I was prepared for anything--for anything except for what really happened. The doctor's wonderful, evil face betrayed no hint of emotion. The lids flickered over the filmed eyes, and their greenness grew momentarily brighter, and filmed over again. ""Put up your hands!"" rapped Smith, ""and attempt no tricks."" His voice quivered with excitement. ""The game's up, Fu-Manchu. Find something to tie him up with, Petrie."" I",The Insidious Dr. Fu Manchu,"Rohmer, Sax",PR,Crime Fiction; Browsing: Crime/Mystery; Browsing: Literature; Browsing: Fiction,"Criminals -- Fiction ; Detective and mystery stories ; PR ; Fu Manchu, Doctor (Fictitious character) -- Fiction",Public domain in the USA.,1913,Sax Rohmer,male,English,1883.0,1959.0,Wikipedia,True,13
105,173,opium,"new generation which veneers its Confucianism with Western polish. These youthful and unbalanced reformers, in conjunction with older but no less ill-balanced provincial politicians, may be said to represent Young China. Amid such turmoils as this we invariably look for, and invariably find, a Third Party. In my opinion, Dr. Fu-Manchu was one of the leaders of such a party. Another question often put to me was: Where did the Doctor hide during the time that he pursued his operations in London? This is more susceptible of explanation. For a time Nayland Smith supposed, as I did myself, that the opium den adjacent to the old Ratcliff Highway was the Chinaman's base of operations; later we came to believe that the mansion near Windsor was his hiding-place, and later still, the hulk lying off the downstream flats. But I think I can state with confidence that the spot which he had chosen for his home was neither of these, but the East End riverside building which I was the first to enter. Of this I am all but sure; for the reason that it not only was the home of Fu-Manchu, of Karamaneh, and of her brother, Aziz, but the home",The Insidious Dr. Fu Manchu,"Rohmer, Sax",PR,Crime Fiction; Browsing: Crime/Mystery; Browsing: Literature; Browsing: Fiction,"Criminals -- Fiction ; Detective and mystery stories ; PR ; Fu Manchu, Doctor (Fictitious character) -- Fiction",Public domain in the USA.,1913,Sax Rohmer,male,English,1883.0,1959.0,Wikipedia,True,13
106,173,opium,"of him my heart leaped--and seemed to suspend its functions, so intense was the horror which this man's presence inspired in me. My hand clutching the curtain, I stood watching him. The lids veiled the malignant green eyes, but the thin lips seemed to smile. Then Smith silently pointed to the hand which held a little pipe. A sickly perfume assailed my nostrils, and the explanation of the hushed silence, and the ease with which we had thus far executed our plan, came to me. The cunning mind was torpid--lost in a brutish world of dreams. Fu-Manchu was in an opium sleep! The dim light traced out a network of tiny lines, which covered the yellow face from the pointed chin to the top of the great domed brow, and formed deep shadow pools in the hollows beneath his eyes. At last we had triumphed. I could not determine the depth of his obscene trance; and mastering some of my repugnance, and forgetful of Karamaneh's warning, I was about to step forward into the room, loaded with its nauseating opium fumes, when a soft breath fanned my cheek. ""Do not go in!"" came Karamaneh's warning voice--hushed--trembling. Her little hand grasped my",The Insidious Dr. Fu Manchu,"Rohmer, Sax",PR,Crime Fiction; Browsing: Crime/Mystery; Browsing: Literature; Browsing: Fiction,"Criminals -- Fiction ; Detective and mystery stories ; PR ; Fu Manchu, Doctor (Fictitious character) -- Fiction",Public domain in the USA.,1913,Sax Rohmer,male,English,1883.0,1959.0,Wikipedia,True,13
107,173,opium,"executed our plan, came to me. The cunning mind was torpid--lost in a brutish world of dreams. Fu-Manchu was in an opium sleep! The dim light traced out a network of tiny lines, which covered the yellow face from the pointed chin to the top of the great domed brow, and formed deep shadow pools in the hollows beneath his eyes. At last we had triumphed. I could not determine the depth of his obscene trance; and mastering some of my repugnance, and forgetful of Karamaneh's warning, I was about to step forward into the room, loaded with its nauseating opium fumes, when a soft breath fanned my cheek. ""Do not go in!"" came Karamaneh's warning voice--hushed--trembling. Her little hand grasped my arm. She drew Smith and myself back from the door. ""There is danger there!"" she whispered. ""Do not enter that room! The police must reach him in some way--and drag him out! Do not enter that room!"" The girl's voice quivered hysterically; her eyes blazed into savage flame. The fierce resentment born of dreadful wrongs was consuming her now; but fear of Fu-Manchu held her yet. Inspector Weymouth came down the stairs and joined us. ""I have sent the",The Insidious Dr. Fu Manchu,"Rohmer, Sax",PR,Crime Fiction; Browsing: Crime/Mystery; Browsing: Literature; Browsing: Fiction,"Criminals -- Fiction ; Detective and mystery stories ; PR ; Fu Manchu, Doctor (Fictitious character) -- Fiction",Public domain in the USA.,1913,Sax Rohmer,male,English,1883.0,1959.0,Wikipedia,True,13
108,173,opium,"the inert body of Inspector Weymouth. And I found time to compare the strength of the little brown man with that of a Nile beetle, which can raise many times its own weight. Then, behind him, appeared a second figure, which immediately claimed the whole of my errant attention. ""Fu-Manchu!"" hissed my friend, from the darkness which concealed him. It was indeed none other than Fu-Manchu--the Fu-Manchu whom we had thought to be helpless. The deeps of the Chinaman's cunning--the fine quality of his courage, were forced upon me as amazing facts. He had assumed the appearance of a drugged opium -smoker so well as to dupe me--a medical man; so well as to dupe Karamaneh--whose experience of the noxious habit probably was greater than my own. And, with the gallows dangling before him, he had waited--played the part of a lure--whilst a body of police actually surrounded the place! I have since thought that the room probably was one which he actually used for opium debauches, and the device of the trap was intended to protect him during the comatose period. Now, holding a lantern above his head, the deviser of the trap whereinto we, mouselike, had blindly entered, came",The Insidious Dr. Fu Manchu,"Rohmer, Sax",PR,Crime Fiction; Browsing: Crime/Mystery; Browsing: Literature; Browsing: Fiction,"Criminals -- Fiction ; Detective and mystery stories ; PR ; Fu Manchu, Doctor (Fictitious character) -- Fiction",Public domain in the USA.,1913,Sax Rohmer,male,English,1883.0,1959.0,Wikipedia,True,13
109,173,opium,"than Fu-Manchu--the Fu-Manchu whom we had thought to be helpless. The deeps of the Chinaman's cunning--the fine quality of his courage, were forced upon me as amazing facts. He had assumed the appearance of a drugged opium-smoker so well as to dupe me--a medical man; so well as to dupe Karamaneh--whose experience of the noxious habit probably was greater than my own. And, with the gallows dangling before him, he had waited--played the part of a lure--whilst a body of police actually surrounded the place! I have since thought that the room probably was one which he actually used for opium debauches, and the device of the trap was intended to protect him during the comatose period. Now, holding a lantern above his head, the deviser of the trap whereinto we, mouselike, had blindly entered, came through the cellars, following the brown man who carried Weymouth. The faint rays of the lantern (it apparently contained a candle) revealed a veritable forest of the gigantic fungi--poisonously colored--hideously swollen--climbing from the floor up the slimy walls--climbing like horrid parasites to such part of the arched roof as was visible to me. Fu-Manchu picked his way through the fungi ranks as daintily as though",The Insidious Dr. Fu Manchu,"Rohmer, Sax",PR,Crime Fiction; Browsing: Crime/Mystery; Browsing: Literature; Browsing: Fiction,"Criminals -- Fiction ; Detective and mystery stories ; PR ; Fu Manchu, Doctor (Fictitious character) -- Fiction",Public domain in the USA.,1913,Sax Rohmer,male,English,1883.0,1959.0,Wikipedia,True,13
110,173,narcotic,"of Fu-Manchu? Is some peculiarly unique outrage contemplated--something calling for the presence of the master?"" ""He may have to prevent Eltham's leaving England without killing him."" ""Quite so. He probably has instructions to be merciful. But God help the victim of Chinese mercy!"" I went to my own room then. But I did not even undress, refilling my pipe and seating myself at the open window. Having looked upon the awful Chinese doctor, the memory of his face, with its filmed green eyes, could never leave me. The idea that he might be near at that moment was a poor narcotic . The howling and baying of the mastiff was almost continuous. When all else in Redmoat was still the dog's mournful note yet rose on the night with something menacing in it. I sat looking out across the sloping turf to where the shrubbery showed as a black island in a green sea. The moon swam in a cloudless sky, and the air was warm and fragrant with country scents. It was in the shrubbery that Denby's collie had met his mysterious death--that the thing seen by Miss Eltham had disappeared. What uncanny secret did it hold? Caesar became silent.",The Insidious Dr. Fu Manchu,"Rohmer, Sax",PR,Crime Fiction; Browsing: Crime/Mystery; Browsing: Literature; Browsing: Fiction,"Criminals -- Fiction ; Detective and mystery stories ; PR ; Fu Manchu, Doctor (Fictitious character) -- Fiction",Public domain in the USA.,1913,Sax Rohmer,male,English,1883.0,1959.0,Wikipedia,True,13
111,173,narcotic,"whom you, personally, may at some time unwittingly, have been--I am aware that much must be omitted. I have no space for lengthy examinations of the many points but ill illuminated with which it is dotted. This incident at the docks is but one such point. Another is the singular vision which appeared to me whilst I lay in the cellar of the house near Windsor. It has since struck me that it possessed peculiarities akin to those of a hashish hallucination. Can it be that we were drugged on that occasion with Indian hemp? Cannabis indica is a treacherous narcotic , as every medical man knows full well; but Fu-Manchu's knowledge of the drug was far in advance of our slow science. West's experience proved so much. I may have neglected opportunities--later, you shall judge if I did so--opportunities to glean for the West some of the strange knowledge of the secret East. Perhaps, at a future time, I may rectify my errors. Perhaps that wisdom--the wisdom stored up by Fu-Manchu--is lost forever. There is, however, at least a bare possibility of its survival, in part; and I do not wholly despair of one day publishing a scientific sequel to",The Insidious Dr. Fu Manchu,"Rohmer, Sax",PR,Crime Fiction; Browsing: Crime/Mystery; Browsing: Literature; Browsing: Fiction,"Criminals -- Fiction ; Detective and mystery stories ; PR ; Fu Manchu, Doctor (Fictitious character) -- Fiction",Public domain in the USA.,1913,Sax Rohmer,male,English,1883.0,1959.0,Wikipedia,True,13
112,173,narcotic,"must fit almost hermetically. It was much cooler here than in the place through which we had passed, and the nausea began to leave me, my brain to grow more clear. Had I known what was to follow I should have cursed the lucidity of mind which now came to me; I should have prayed for oblivion--to be spared the sight of that which ensued. ""It's Logan!"" cried Inspector Weymouth; and I could tell that he was struggling to free himself of his bonds. From his voice it was evident that he, too, was recovering from the effects of the narcotic which had been administered to us all. ""Logan!"" he cried. ""Logan! This way--HELP!"" But the cry beat back upon us in that enclosed space and seemed to carry no farther than the invisible walls of our prison. ""The door fits well,"" came Fu-Manchu's mocking voice. ""It is fortunate for us all that it is so. This is my observation window, Dr. Petrie, and you are about to enjoy an unique opportunity of studying fungology. I have already drawn your attention to the anaesthetic properties of the lycoperdon, or common puff-ball. You may have recognized the fumes? The chamber into which",The Insidious Dr. Fu Manchu,"Rohmer, Sax",PR,Crime Fiction; Browsing: Crime/Mystery; Browsing: Literature; Browsing: Fiction,"Criminals -- Fiction ; Detective and mystery stories ; PR ; Fu Manchu, Doctor (Fictitious character) -- Fiction",Public domain in the USA.,1913,Sax Rohmer,male,English,1883.0,1959.0,Wikipedia,True,13
358,1182,opium,"again. He stood on the tiger-skin rug before the fender, watching his cousin and smoking furiously. “Firstly, then,” continued Margaret, “please throw that cigarette in the fire, Quentin.” Gray removed the cigarette from between his lips, and stared at it dazedly. He looked at the girl, and the clear grey eyes were watching him with an inscrutable expression. “Right-o!” he said awkwardly, and tossed the cigarette in the fire. “You used to smoke like a furnace, Margaret. Is this some new ‘cult’?” “I still smoke a great deal more than is good for me,” she confessed, “but I don’t smoke opium .” The effect of these words upon the two men who listened was curious. Gray turned an angry glance upon the brown packet lying on the table, and “Faugh!” he exclaimed, and drawing a handkerchief from his sleeve began disgustedly to wipe his lips. Seton stared hard at the speaker, tossed his cheroot into the fire, and taking up the packet withdrew a cigarette and sniffed at it critically. Margaret watched him. He tore the wrapping off, and tasted a strand of the tobacco. “Good heavens!” he whispered. “Gray, these things are doped!” CHAPTER X. SIR LUCIEN’S STUDY WINDOW Old",Dope,"Rohmer, Sax",PR,Crime Fiction; Browsing: Crime/Mystery; Browsing: Fiction,Detective and mystery stories ; Drug traffic -- Fiction ; PR,Public domain in the USA.,1919,Sax Rohmer,male,English,1883.0,1959.0,Wikipedia,True,13
